scenario_id,regime,winner_method,winner_score,winner_margin,profiles_aggregated,weight_severity,noise_scale,hard_threshold
s004821,balanced,expert_reference_upper_bound,83.1075,19.1609,8,0.1176,1.1207,2
s004822,construction_strict,expert_reference_upper_bound,83.9015,18.6049,8,0.2135,1.4159,3
s004823,motif_strict,expert_reference_upper_bound,79.6117,9.9148,8,0.3328,1.6097,2
s004824,heritage_strict,expert_reference_upper_bound,81.933,18.2499,8,0.3363,1.1678,3
s004825,visual_lenient,expert_reference_upper_bound,84.2443,22.409,8,0.296,0.8151,1
s004826,balanced,expert_reference_upper_bound,86.296,23.2254,8,0.3611,0.6046,3
s004827,construction_strict,expert_reference_upper_bound,81.5156,19.3212,8,0.1764,1.0259,3
s004828,motif_strict,expert_reference_upper_bound,85.0752,22.649,8,0.2572,1.3874,1
s004829,heritage_strict,expert_reference_upper_bound,80.8061,19.8471,8,0.4853,0.9317,1
s004830,visual_lenient,expert_reference_upper_bound,84.3216,17.3808,8,0.2888,0.6889,2
s004831,balanced,expert_reference_upper_bound,85.6209,20.9891,8,0.1352,1.5797,3
s004832,construction_strict,expert_reference_upper_bound,83.4343,24.1671,8,0.203,1.0214,2
s004833,motif_strict,expert_reference_upper_bound,81.7827,16.8193,8,0.3479,1.4295,1
s004834,heritage_strict,expert_reference_upper_bound,81.1592,11.8728,8,0.4703,1.6984,2
s004835,visual_lenient,expert_reference_upper_bound,82.3735,19.3741,8,0.3266,0.8286,3
s004836,balanced,expert_reference_upper_bound,80.729,20.6147,8,0.2122,1.6124,2
s004837,construction_strict,expert_reference_upper_bound,88.2205,22.5624,8,0.4598,1.0506,1
s004838,motif_strict,expert_reference_upper_bound,82.5177,24.3005,8,0.5453,1.084,3
s004839,heritage_strict,expert_reference_upper_bound,81.332,18.7011,8,0.5393,0.8598,3
s004840,visual_lenient,expert_reference_upper_bound,80.7517,16.6825,8,0.4236,0.9739,3
s004841,balanced,expert_reference_upper_bound,85.3424,23.7247,8,0.3709,0.6229,1
s004842,construction_strict,expert_reference_upper_bound,84.5349,22.4215,8,0.2536,0.8473,1
s004843,motif_strict,expert_reference_upper_bound,82.5575,15.1103,8,0.3721,1.0754,1
s004844,heritage_strict,expert_reference_upper_bound,84.1639,19.2739,8,0.2448,1.6846,2
s004845,visual_lenient,expert_reference_upper_bound,81.2683,17.1765,8,0.3773,0.683,1
s004846,balanced,expert_reference_upper_bound,85.3231,20.5596,8,0.4145,1.661,3
s004847,construction_strict,expert_reference_upper_bound,80.8266,21.4829,8,0.1291,1.4173,3
s004848,motif_strict,expert_reference_upper_bound,83.4423,22.3718,8,0.2286,1.1123,1
s004849,heritage_strict,expert_reference_upper_bound,82.0111,19.5644,8,0.258,1.7469,1
s004850,visual_lenient,expert_reference_upper_bound,82.7709,16.49,8,0.4616,0.9394,1
s004851,balanced,expert_reference_upper_bound,88.6449,26.5827,8,0.431,0.712,2
s004852,construction_strict,expert_reference_upper_bound,86.6585,26.2229,8,0.4458,0.63,2
s004853,motif_strict,expert_reference_upper_bound,80.9552,18.4409,8,0.4125,1.315,2
s004854,heritage_strict,expert_reference_upper_bound,84.861,22.9183,8,0.5498,1.5697,2
s004855,visual_lenient,expert_reference_upper_bound,81.4843,18.6518,8,0.4643,1.701,1
s004856,balanced,expert_reference_upper_bound,83.3031,19.1648,8,0.2859,1.6513,2
s004857,construction_strict,expert_reference_upper_bound,79.431,13.4823,8,0.4439,0.8742,3
s004858,motif_strict,expert_reference_upper_bound,80.9896,21.5152,8,0.5111,0.8732,1
s004859,heritage_strict,expert_reference_upper_bound,86.818,23.9307,8,0.4882,1.0802,2
s004860,visual_lenient,expert_reference_upper_bound,84.4029,12.524,8,0.5238,1.3381,1
s004861,balanced,expert_reference_upper_bound,84.3415,22.8112,8,0.2537,1.7245,1
s004862,construction_strict,expert_reference_upper_bound,88.924,26.961,8,0.2842,0.8589,3
s004863,motif_strict,expert_reference_upper_bound,83.1448,21.2829,8,0.1129,0.6525,2
s004864,heritage_strict,expert_reference_upper_bound,87.8761,30.1974,8,0.292,0.9658,1
s004865,visual_lenient,expert_reference_upper_bound,87.3337,22.817,8,0.138,1.2025,2
s004866,balanced,expert_reference_upper_bound,85.3859,20.5404,8,0.5332,0.8717,1
s004867,construction_strict,expert_reference_upper_bound,86.6715,24.7117,8,0.1339,0.9498,1
s004868,motif_strict,expert_reference_upper_bound,81.0314,22.4599,8,0.3936,1.4885,1
s004869,heritage_strict,expert_reference_upper_bound,84.2026,18.4864,8,0.1913,0.7887,2
s004870,visual_lenient,expert_reference_upper_bound,81.8318,15.1421,8,0.1425,1.2403,2
s004871,balanced,expert_reference_upper_bound,82.8242,21.0673,8,0.1212,1.3948,1
s004872,construction_strict,expert_reference_upper_bound,86.5788,20.8405,8,0.4439,1.1934,2
s004873,motif_strict,expert_reference_upper_bound,81.6987,19.6768,8,0.1934,0.9117,1
s004874,heritage_strict,expert_reference_upper_bound,86.071,24.8403,8,0.2648,0.6356,2
s004875,visual_lenient,expert_reference_upper_bound,83.9155,20.6872,8,0.3474,1.2559,2
s004876,balanced,expert_reference_upper_bound,81.1445,16.7472,8,0.1847,1.3684,2
s004877,construction_strict,expert_reference_upper_bound,81.5954,19.4202,8,0.3477,0.8877,3
s004878,motif_strict,expert_reference_upper_bound,79.2706,12.3582,8,0.2786,1.3756,1
s004879,heritage_strict,expert_reference_upper_bound,81.6998,26.0832,8,0.4082,1.7475,3
s004880,visual_lenient,expert_reference_upper_bound,80.3946,16.2288,8,0.5121,0.7433,2
s004881,balanced,expert_reference_upper_bound,84.0883,24.2565,8,0.2313,0.7162,1
s004882,construction_strict,expert_reference_upper_bound,86.1925,26.1638,8,0.5146,1.2033,1
s004883,motif_strict,expert_reference_upper_bound,82.2218,20.5394,8,0.4196,1.1871,2
s004884,heritage_strict,expert_reference_upper_bound,87.4579,25.788,8,0.25,0.7982,2
s004885,visual_lenient,expert_reference_upper_bound,84.7155,23.6584,8,0.2398,1.5708,2
s004886,balanced,expert_reference_upper_bound,86.7281,25.335,8,0.2267,0.9351,3
s004887,construction_strict,expert_reference_upper_bound,79.8878,15.9131,8,0.1537,1.5318,1
s004888,motif_strict,expert_reference_upper_bound,85.2357,22.5776,8,0.136,1.6219,1
s004889,heritage_strict,expert_reference_upper_bound,85.8021,24.8385,8,0.456,1.486,3
s004890,visual_lenient,expert_reference_upper_bound,85.6448,20.9676,8,0.4324,1.1164,2
s004891,balanced,expert_reference_upper_bound,83.6235,21.7551,8,0.1119,1.0504,3
s004892,construction_strict,expert_reference_upper_bound,87.4597,25.2493,8,0.4208,0.6615,2
s004893,motif_strict,expert_reference_upper_bound,74.7841,15.1572,8,0.5423,1.2784,2
s004894,heritage_strict,expert_reference_upper_bound,79.4345,15.0395,8,0.2881,1.0467,2
s004895,visual_lenient,expert_reference_upper_bound,83.8348,19.501,8,0.1137,1.0501,1
s004896,balanced,expert_reference_upper_bound,82.7525,21.4211,8,0.1113,0.8005,3
s004897,construction_strict,expert_reference_upper_bound,77.2718,13.6071,8,0.3288,1.2974,3
s004898,motif_strict,expert_reference_upper_bound,86.7747,23.9738,8,0.2807,0.948,1
s004899,heritage_strict,expert_reference_upper_bound,80.9098,18.1458,8,0.1669,1.6158,1
s004900,visual_lenient,expert_reference_upper_bound,87.1316,26.9347,8,0.5357,1.5509,1
s004901,balanced,expert_reference_upper_bound,86.4435,23.0804,8,0.3276,0.7532,2
s004902,construction_strict,expert_reference_upper_bound,84.6893,19.4137,8,0.384,1.2781,2
s004903,motif_strict,expert_reference_upper_bound,83.5258,23.688,8,0.3561,0.7076,2
s004904,heritage_strict,expert_reference_upper_bound,79.588,20.1147,8,0.2994,0.8909,3
s004905,visual_lenient,expert_reference_upper_bound,83.2064,17.617,8,0.2467,1.3172,3
s004906,balanced,expert_reference_upper_bound,86.7083,24.673,8,0.1581,1.6164,3
s004907,construction_strict,expert_reference_upper_bound,85.4901,23.9374,8,0.2102,1.5481,1
s004908,motif_strict,expert_reference_upper_bound,84.0218,20.2566,8,0.36,1.1584,2
s004909,heritage_strict,expert_reference_upper_bound,81.3061,15.7606,8,0.346,1.6535,1
s004910,visual_lenient,expert_reference_upper_bound,83.1163,19.5744,8,0.2315,1.3931,2
s004911,balanced,expert_reference_upper_bound,87.8192,23.2218,8,0.2661,0.9214,1
s004912,construction_strict,expert_reference_upper_bound,84.583,21.8637,8,0.1551,1.3906,3
s004913,motif_strict,expert_reference_upper_bound,81.8108,15.9518,8,0.2666,1.1677,2
s004914,heritage_strict,expert_reference_upper_bound,84.3213,20.0567,8,0.5116,0.7739,3
s004915,visual_lenient,expert_reference_upper_bound,84.9251,18.836,8,0.1967,0.6155,2
s004916,balanced,expert_reference_upper_bound,84.4068,22.3515,8,0.5276,0.7751,2
s004917,construction_strict,expert_reference_upper_bound,81.6576,16.2601,8,0.3718,1.0403,3
s004918,motif_strict,expert_reference_upper_bound,85.5418,16.8947,8,0.3125,1.6948,3
s004919,heritage_strict,expert_reference_upper_bound,82.0444,22.9039,8,0.4321,1.4682,1
s004920,visual_lenient,expert_reference_upper_bound,84.4957,18.3481,8,0.2354,1.4367,3
s004921,balanced,expert_reference_upper_bound,86.7792,25.8123,8,0.1077,1.1139,3
s004922,construction_strict,expert_reference_upper_bound,84.7428,18.294,8,0.2762,0.842,3
s004923,motif_strict,expert_reference_upper_bound,86.6174,28.6519,8,0.5488,1.7231,2
s004924,heritage_strict,expert_reference_upper_bound,86.3303,23.8876,8,0.2817,0.5541,1
s004925,visual_lenient,expert_reference_upper_bound,86.6924,20.0391,8,0.4962,1.1235,2
s004926,balanced,expert_reference_upper_bound,86.6398,22.3548,8,0.4145,1.1844,1
s004927,construction_strict,expert_reference_upper_bound,81.4916,23.6323,8,0.2756,1.3094,1
s004928,motif_strict,expert_reference_upper_bound,82.2829,21.8491,8,0.1898,1.7244,2
s004929,heritage_strict,expert_reference_upper_bound,78.3657,15.4153,8,0.1794,0.9703,1
s004930,visual_lenient,expert_reference_upper_bound,79.311,14.436,8,0.1005,0.8073,2
s004931,balanced,expert_reference_upper_bound,90.9968,31.6543,8,0.3214,0.6633,1
s004932,construction_strict,expert_reference_upper_bound,85.4949,24.1501,8,0.1473,0.8896,2
s004933,motif_strict,expert_reference_upper_bound,85.0987,21.3694,8,0.5445,0.5818,2
s004934,heritage_strict,expert_reference_upper_bound,82.4637,20.6775,8,0.4164,0.5897,2
s004935,visual_lenient,expert_reference_upper_bound,82.2636,18.7136,8,0.2558,0.7944,1
s004936,balanced,expert_reference_upper_bound,88.422,23.778,8,0.1464,1.1444,1
s004937,construction_strict,expert_reference_upper_bound,86.4045,28.1043,8,0.2011,0.952,3
s004938,motif_strict,expert_reference_upper_bound,81.7945,16.2548,8,0.3601,1.7023,3
s004939,heritage_strict,expert_reference_upper_bound,81.36,18.6082,8,0.1782,1.6877,2
s004940,visual_lenient,expert_reference_upper_bound,82.7882,17.897,8,0.2391,1.6733,1
s004941,balanced,expert_reference_upper_bound,82.7223,20.1948,8,0.1259,0.9,2
s004942,construction_strict,expert_reference_upper_bound,84.5188,22.193,8,0.397,0.8691,1
s004943,motif_strict,expert_reference_upper_bound,85.3362,19.7501,8,0.4387,1.7362,3
s004944,heritage_strict,expert_reference_upper_bound,79.3273,19.7361,8,0.4966,1.0636,3
s004945,visual_lenient,expert_reference_upper_bound,85.4186,17.5763,8,0.2105,1.5041,1
s004946,balanced,expert_reference_upper_bound,84.1457,19.4061,8,0.2776,0.6829,1
s004947,construction_strict,expert_reference_upper_bound,83.0144,19.961,8,0.4835,1.0766,2
s004948,motif_strict,expert_reference_upper_bound,80.9151,15.5367,8,0.3285,1.1104,1
s004949,heritage_strict,expert_reference_upper_bound,82.8447,22.2875,8,0.3345,1.1333,3
s004950,visual_lenient,expert_reference_upper_bound,83.1646,16.0497,8,0.4077,1.561,2
s004951,balanced,expert_reference_upper_bound,84.0974,19.6732,8,0.4375,0.6762,1
s004952,construction_strict,expert_reference_upper_bound,87.3792,24.5602,8,0.3176,1.2232,3
s004953,motif_strict,expert_reference_upper_bound,81.2096,15.1604,8,0.3192,1.5112,3
s004954,heritage_strict,expert_reference_upper_bound,83.1754,21.2151,8,0.3845,1.7442,2
s004955,visual_lenient,expert_reference_upper_bound,85.1513,20.7452,8,0.3575,0.9157,3
s004956,balanced,expert_reference_upper_bound,81.1919,15.5808,8,0.2467,1.4938,3
s004957,construction_strict,expert_reference_upper_bound,87.778,24.1041,8,0.1966,1.6695,2
s004958,motif_strict,expert_reference_upper_bound,83.3134,19.7631,8,0.4911,1.4897,2
s004959,heritage_strict,expert_reference_upper_bound,84.9297,22.2854,8,0.2371,1.0345,2
s004960,visual_lenient,expert_reference_upper_bound,81.9128,16.3391,8,0.483,1.6083,3
s004961,balanced,expert_reference_upper_bound,81.5644,18.1846,8,0.1658,1.1094,1
s004962,construction_strict,expert_reference_upper_bound,81.9305,20.1525,8,0.4231,1.2847,1
s004963,motif_strict,expert_reference_upper_bound,79.8874,19.4599,8,0.2364,0.9355,1
s004964,heritage_strict,expert_reference_upper_bound,80.2159,16.7651,8,0.2761,1.5137,2
s004965,visual_lenient,expert_reference_upper_bound,81.6153,21.8523,8,0.4399,1.3689,3
s004966,balanced,expert_reference_upper_bound,87.4804,25.5618,8,0.1716,1.029,2
s004967,construction_strict,expert_reference_upper_bound,84.9681,21.7243,8,0.2519,1.7264,3
s004968,motif_strict,expert_reference_upper_bound,85.3553,24.5571,8,0.1955,0.5524,1
s004969,heritage_strict,expert_reference_upper_bound,85.5842,23.8976,8,0.4862,1.1415,2
s004970,visual_lenient,expert_reference_upper_bound,85.9977,22.477,8,0.4619,0.7487,2
s004971,balanced,expert_reference_upper_bound,85.3289,21.8635,8,0.4823,1.6331,2
s004972,construction_strict,expert_reference_upper_bound,81.9478,21.8656,8,0.104,0.5518,3
s004973,motif_strict,expert_reference_upper_bound,85.6117,22.3929,8,0.1833,0.8059,3
s004974,heritage_strict,expert_reference_upper_bound,80.2214,15.6791,8,0.1394,1.142,3
s004975,visual_lenient,expert_reference_upper_bound,89.063,23.381,8,0.2003,1.0029,1
s004976,balanced,expert_reference_upper_bound,84.4101,21.3456,8,0.3397,0.5899,3
s004977,construction_strict,expert_reference_upper_bound,83.2725,24.1701,8,0.4804,1.6512,2
s004978,motif_strict,expert_reference_upper_bound,83.5399,18.2669,8,0.2724,1.2642,3
s004979,heritage_strict,expert_reference_upper_bound,85.1873,23.9754,8,0.5419,0.6753,3
s004980,visual_lenient,expert_reference_upper_bound,84.9065,19.6736,8,0.5267,0.5899,1
s004981,balanced,expert_reference_upper_bound,87.682,28.6175,8,0.3022,1.5599,2
s004982,construction_strict,expert_reference_upper_bound,79.6202,19.1514,8,0.4052,1.1665,1
s004983,motif_strict,expert_reference_upper_bound,84.8002,20.3265,8,0.3226,0.7967,1
s004984,heritage_strict,expert_reference_upper_bound,83.5616,21.5543,8,0.3327,1.4944,2
s004985,visual_lenient,expert_reference_upper_bound,88.9363,24.4931,8,0.3335,1.5451,2
s004986,balanced,expert_reference_upper_bound,84.7505,19.9657,8,0.3831,0.937,2
s004987,construction_strict,expert_reference_upper_bound,83.6449,22.5408,8,0.1361,0.7434,3
s004988,motif_strict,expert_reference_upper_bound,84.9986,21.3918,8,0.5011,0.6714,1
s004989,heritage_strict,expert_reference_upper_bound,84.1465,20.0696,8,0.4821,1.5689,2
s004990,visual_lenient,expert_reference_upper_bound,84.2447,18.0659,8,0.3818,1.229,1
s004991,balanced,expert_reference_upper_bound,85.4077,22.9838,8,0.2207,1.2741,1
s004992,construction_strict,expert_reference_upper_bound,78.6982,12.9879,8,0.5461,1.5275,1
s004993,motif_strict,expert_reference_upper_bound,82.4221,15.0509,8,0.5031,1.4662,1
s004994,heritage_strict,expert_reference_upper_bound,78.7335,15.1975,8,0.4834,1.5502,2
s004995,visual_lenient,expert_reference_upper_bound,82.2759,13.1489,8,0.5396,1.6157,1
s004996,balanced,expert_reference_upper_bound,85.6165,24.2646,8,0.4176,0.861,3
s004997,construction_strict,expert_reference_upper_bound,83.1423,18.9483,8,0.4705,1.085,2
s004998,motif_strict,expert_reference_upper_bound,78.9482,11.9315,8,0.2326,1.6953,2
s004999,heritage_strict,expert_reference_upper_bound,80.1153,16.6387,8,0.4083,1.2271,1
s005000,visual_lenient,expert_reference_upper_bound,78.7251,16.4206,8,0.4249,0.6305,1
s005001,balanced,expert_reference_upper_bound,82.5723,19.9006,8,0.4986,1.4266,1
s005002,construction_strict,expert_reference_upper_bound,86.9592,24.6818,8,0.3235,1.4036,2
s005003,motif_strict,expert_reference_upper_bound,82.3828,21.3918,8,0.5321,1.6717,1
s005004,heritage_strict,expert_reference_upper_bound,81.1484,13.7522,8,0.3033,1.1721,2
s005005,visual_lenient,expert_reference_upper_bound,79.3344,16.3191,8,0.2185,1.3938,2
s005006,balanced,expert_reference_upper_bound,80.8222,16.538,8,0.2525,1.3101,2
s005007,construction_strict,expert_reference_upper_bound,84.1984,22.7051,8,0.2507,0.7756,3
s005008,motif_strict,expert_reference_upper_bound,80.5655,18.4221,8,0.2885,1.1446,1
s005009,heritage_strict,expert_reference_upper_bound,83.6368,17.4198,8,0.2337,1.4675,1
s005010,visual_lenient,expert_reference_upper_bound,85.6773,21.2955,8,0.3102,0.6219,2
s005011,balanced,expert_reference_upper_bound,83.7493,24.5758,8,0.1307,1.0833,2
s005012,construction_strict,expert_reference_upper_bound,82.9118,20.5959,8,0.2635,1.1821,3
s005013,motif_strict,expert_reference_upper_bound,81.4222,14.8074,8,0.4039,1.3142,3
s005014,heritage_strict,expert_reference_upper_bound,87.3956,23.1526,8,0.3013,0.563,2
s005015,visual_lenient,expert_reference_upper_bound,83.8907,19.5448,8,0.3585,1.0219,3
s005016,balanced,expert_reference_upper_bound,84.7719,22.4684,8,0.135,1.4761,1
s005017,construction_strict,expert_reference_upper_bound,87.0831,26.3645,8,0.4993,1.2794,2
s005018,motif_strict,expert_reference_upper_bound,76.6133,11.5543,8,0.3553,1.7459,1
s005019,heritage_strict,expert_reference_upper_bound,84.8959,28.5651,8,0.5398,1.3204,3
s005020,visual_lenient,expert_reference_upper_bound,91.6536,27.647,8,0.1543,1.4928,3
s005021,balanced,expert_reference_upper_bound,82.0818,20.8467,8,0.4935,1.6183,2
s005022,construction_strict,expert_reference_upper_bound,83.7467,22.1067,8,0.2282,1.4729,2
s005023,motif_strict,expert_reference_upper_bound,82.4132,18.2659,8,0.1744,1.527,3
s005024,heritage_strict,expert_reference_upper_bound,83.9749,21.7082,8,0.2016,0.8866,2
s005025,visual_lenient,expert_reference_upper_bound,85.6381,21.7197,8,0.524,1.6043,3
s005026,balanced,expert_reference_upper_bound,83.5324,19.6727,8,0.1175,0.9932,3
s005027,construction_strict,expert_reference_upper_bound,80.1867,17.9042,8,0.2165,0.8068,3
s005028,motif_strict,expert_reference_upper_bound,87.0829,21.6587,8,0.3202,1.6932,2
s005029,heritage_strict,expert_reference_upper_bound,81.3537,20.3082,8,0.2029,1.5466,2
s005030,visual_lenient,expert_reference_upper_bound,85.7429,19.4094,8,0.3747,0.7963,2
s005031,balanced,expert_reference_upper_bound,84.7065,18.6547,8,0.1291,1.5111,3
s005032,construction_strict,expert_reference_upper_bound,84.0492,22.6011,8,0.2041,0.6436,2
s005033,motif_strict,expert_reference_upper_bound,84.6282,19.5279,8,0.2029,1.5816,3
s005034,heritage_strict,expert_reference_upper_bound,84.4068,19.9022,8,0.3142,0.6297,3
s005035,visual_lenient,expert_reference_upper_bound,86.2542,21.2062,8,0.4982,0.8738,3
s005036,balanced,expert_reference_upper_bound,84.1799,20.7177,8,0.4339,0.6835,2
s005037,construction_strict,expert_reference_upper_bound,83.8962,21.2503,8,0.2571,1.3254,3
s005038,motif_strict,expert_reference_upper_bound,79.1947,18.2631,8,0.2863,1.2758,3
s005039,heritage_strict,expert_reference_upper_bound,88.0163,27.9369,8,0.3928,0.9862,1
s005040,visual_lenient,expert_reference_upper_bound,87.3538,25.7605,8,0.1193,0.5754,2
s005041,balanced,expert_reference_upper_bound,83.6012,17.755,8,0.1329,1.5783,1
s005042,construction_strict,expert_reference_upper_bound,84.7353,23.0019,8,0.2402,1.6519,1
s005043,motif_strict,expert_reference_upper_bound,82.4107,17.9463,8,0.1677,1.1919,3
s005044,heritage_strict,expert_reference_upper_bound,85.1566,22.8465,8,0.1071,1.4794,2
